id	filename	md5	size	state
c06ad06b-9b09-4d1d-bac7-bdea7b4a62b3	9305216146_R01C01_Grn.idat	04041feb0d651aa547c720138ba13060	8095275	live
049afaba-efc4-4fdb-a391-0e59ac5fff1c	9283265058_R05C02_Grn.idat	ea3b334db6ad3d5abb19c13d76420c40	8095248	live
100f2a3d-56bd-4d58-8911-cd3a11d43616	6026818145_R01C01_Red.idat	0da7b782187e6350451bee51d14dbf52	8095236	live
5b2a6fcf-5b26-4766-9a32-c8968af4a769	6004791010_R06C01_Grn.idat	da62b1c25f428215c9fa41c790dba694	8091485	live
3328cf4c-18e2-48ca-9a2d-65cc074defec	6042324070_R02C02_Red.idat	5fdbc33117ced0b149ed68340b815519	8095306	live
cce8fa9f-ddfa-4963-91e7-9c1f6389757b	6285633051_R01C02_Grn.idat	6400e7f43810af7fa158ccd39e75a230	8095212	live
e3420c02-7911-43b8-82c3-f2342ceae684	6005486021_R06C01_Grn.idat	f9f2a509fa2a4b942247ce596979d13a	8091485	live
366961b8-5cfa-4334-9464-e5da1896c8db	6057833134_R02C01_Grn.idat	cf0d6376572e92486f670093822feaa9	8095228	live
335ce125-f5f3-4af4-a5ee-f73519aab2c2	9422492089_R01C02_Grn.idat	d67571d02f194cbfe6724b824258588d	8095341	live
08e562c3-dcff-41eb-b612-76979bc7e809	6026818129_R04C01_Grn.idat	f3d10b7ae5ea68e0b197132fc4a71298	8095236	live
6246aea0-a2cd-4003-b93e-d6ed0fecffcf	6005486017_R01C01_Red.idat	a410f2736789a7f4d5f9e7f859295e5b	8091485	live
42fc5d38-6823-4cf1-abc7-5ec44fc4b781	6229009059_R06C01_Grn.idat	88655688a39694a542fb7e73738d43ab	8095236	live
ec964a6f-f047-42e2-a0b5-bf4669cae4d2	6026818111_R06C02_Grn.idat	d398c41a086afa4bcde482ceb0495a47	8095230	live
b1bd60d5-63f7-4957-8713-127c09c85965	6057833166_R01C01_Red.idat	3ca55a7d1ea89b8601f21d8e930bf45f	8095250	live
910b95ff-b240-429f-87ae-8816b7515043	9993943005_R02C01_Grn.idat	93d01405ca46058e81b63d8ca47ac71b	8095256	live
77c5915a-3390-4572-8a8e-46e9ff14cc0c	6026818145_R06C01_Grn.idat	3bcb3e886345905e97bf3fdd0e33127f	8095234	live
c5ec9290-bec0-4990-89e0-1a25a29b8cec	8784241046_R06C01_Grn.idat	d3ea24e913969dd9185d97e32b7cab1c	8095311	live
403449f6-f744-405b-98a3-b7ccfcb032cf	6026818145_R01C02_Grn.idat	c0dd58de9bee198ea001daa8fc77cd1e	8095236	live
88efb018-714e-44a4-aa1d-df18bd760f71	6005486019_R01C01_Red.idat	092fcf8a8f2a2592fd3ee7285c9614d9	8091485	live
e7096d41-35bb-42ca-a588-660b0f23d75a	6042324037_R06C02_Grn.idat	1c70d7d598c8c01efea844a38805a10f	8095317	live
cfcd3622-d21e-4743-a2d8-4748c82f9413	9422491072_R05C02_Grn.idat	cf0009c4a22f09f69a403abb7f0f9b61	8095312	live
4530da3e-8bf1-4d5f-a4a4-70bb942f572e	6057833142_R01C01_Red.idat	808b485fe0dfec57b07af9139bb57b3d	8095224	live
55aa8d26-a781-4f83-9ddc-cdbcd9447505	6057833141_R04C01_Grn.idat	5b2b759715dd0af9673fb3269b3f1d3c	8095228	live
b2aa7e0c-e4ae-4f48-81a1-d2f83740659a	6057833142_R06C02_Red.idat	dbd8fc97f7398ea20ddf40d2c8ac3667	8095228	live
3d97b0bb-ede9-47c6-b2f2-0a201972513e	6057833101_R01C02_Red.idat	f64398797c852319304c92df725ef7ee	8095236	live
eb1330b0-7ee1-41c0-a3ac-86105626af73	6005486014_R03C02_Grn.idat	18e324a544f083f0d0536aebfe261f22	8091485	live
e2064ab2-c49e-46ed-8b37-5a06afd05a0d	6042324005_R01C02_Grn.idat	94a1054a09c5de5ed56e2ae9cf217e68	8095197	live
75590bec-c445-4fb7-a8c9-50729a517c0e	6005486021_R06C02_Red.idat	d966e067d83294c7c170ca1b6eac34c5	8091485	live
95e8657e-bd41-453d-8e9e-1849a2882895	6026818144_R02C02_Grn.idat	250e2ffa2d61eff6e3cbfe51280e5575	8095232	live
14175217-a996-44d1-aa15-b07cace03e30	6042324048_R01C02_Red.idat	f446c948097e30e0433642464a0dfc3d	8095287	live
88a13ee6-e3a3-416d-a5d9-a846f1b73d95	6005486018_R01C01_Grn.idat	6888fe27c84daa3a29e67bd84a72843c	8091485	live
c878429a-6740-41dc-a040-879f0293df28	9305216012_R04C01_Grn.idat	e324b03d592d00c04bbc5b09920d8232	8095280	live
856e1dbb-a1b3-4fbb-ac4e-60aa2a851a0e	6057833057_R06C01_Red.idat	e361896dc343dd9d2ea47dfe1f587755	8095251	live
173149a2-8b44-4ad9-884c-e5ac2abf4714	9426020160_R04C01_Grn.idat	e2cb956dcddc661466d557953b8b984e	8095295	live
4ace8a74-aa4b-4b80-a60f-e68083b6f7ba	9426020160_R04C02_Grn.idat	73be5e04ee832dbe03f7b1b485713849	8095296	live
a02c4d51-5171-479f-8f7e-0cace58fe298	6229009066_R05C02_Grn.idat	62a9631b5ffa0d08964eaa4e23f84993	8095223	live
6046905f-2756-4e2e-9611-b7a68fa285ca	6285633072_R05C01_Red.idat	3127124c00874002b84b9fe309bf1cc9	8095236	live
b61ac31b-ddda-4df2-9c83-4132eeeb5caa	6057833101_R06C02_Red.idat	bca3a980da66807b60a8b6fdb66c3057	8095236	live
1ce9e1f6-3f25-413f-ae16-572518aa80f8	6026818128_R03C02_Grn.idat	987f98b71dc8bbb4ddbde814c72ee0e3	8095260	live
b68ff18b-b61f-4b73-91b1-0e50681a899d	6005486014_R02C02_Grn.idat	483491f373003174d8fec4cd70798cc4	8091485	live
880a1c5b-a527-4456-bd0b-460d6e059f10	6042324037_R05C02_Grn.idat	343ef2fb9ab318d3b944ca2c9bea3f4e	8095317	live
79258ea9-e67b-4c1c-97c5-da1375c3e40f	9630789227_R06C01_Grn.idat	356e9efe08b377b87493ac10439cd0bf	8095308	live
c39105b1-55ca-400a-9612-450ace99d580	9993943017_R02C01_Grn.idat	d4a0ff69d3203f8ffff2e9661bf1b652	8095298	live
388aa399-b75d-41bc-8bbc-246be6c618e1	9993943005_R03C02_Red.idat	008bb3b6ddb17fb2cd49a4be29b01bb2	8095252	live
7b1a6718-d8a4-444b-bc38-1d394d82567e	6929742015_R06C01_Grn.idat	c26c41b9c814b3223175ae19d375101f	8095239	live
6a28309e-e18d-4ee2-9fdc-fb030ef3110b	6005486011_R05C01_Grn.idat	fd4619b6346f3bdd1b326cec4c1922bf	8091485	live
ac5eb2cb-32dd-44e4-acc7-c2c98019411f	6929718030_R02C01_Red.idat	af4eedaac84f8e4942cdc62eb4f69369	8095264	live
401f9a0a-23bf-4844-8847-fe11eb41fa2e	6285633072_R06C01_Grn.idat	ec83b7cd70aa62ee5900daee8607ecfb	8095236	live
90adca46-8691-435a-9109-86b7136285b0	9422492113_R06C01_Grn.idat	fa5f4f540812d1b2e34c6576e65e8750	8095330	live
de026806-87f8-43e7-a8d2-6faa49b3b890	3999997079_R06C01_Grn.idat	73366874a192e9759afd294b62e460ac	8095280	live
5fdba757-a5b8-4664-b94b-2cb9b8f26158	6042316130_R05C02_Red.idat	691d8f15a372d3e91a32993769b05efd	8091452	live
67d7d633-5a1a-4aae-84da-5dbd79ca5305	9422491074_R01C01_Grn.idat	878f113ca080b0ddf541d934081f4da6	8095312	live
e84f72ce-1c99-4667-8759-da42da70a503	8784241071_R04C01_Grn.idat	4895a8335c245ab40edc3eda82258dd9	8095286	live
c7ff79f9-71e5-4113-9c62-fd5258902d10	6026818102_R05C01_Red.idat	49c7c9c3ef1590c8aae1b7274b3fc87e	8095236	live
606131eb-dae1-4cd4-bfc7-9a3a403f6ac7	6229009060_R06C01_Grn.idat	c08e8466638d305f6e7997204e359e9d	8095209	live
fdd385d2-51c0-4684-9eec-7f5fa2c7f5c3	6005486021_R04C01_Grn.idat	1aeec9afb82f14cf74ed4ba27f311497	8091485	live
2ce272fa-f0fe-49b0-ad18-4969ab428951	6057833101_R02C01_Red.idat	fe53d6797b306b1868d9fda18bfce28c	8095260	live
90ca0e0a-6cab-4c3b-8a23-3034c0bfb080	8784241046_R03C01_Red.idat	c86baa93956e39d05cba2d4b213eb033	8095306	live
da2255ca-7818-4741-94d9-892948219457	6005486012_R04C01_Red.idat	51cb2086d397199150ffe208990d47dc	8091485	live
69760f5b-5d30-4d23-a127-79090ecb282b	6229009060_R01C01_Grn.idat	2b039efe5c8d1fc43c79f4add1e7de41	8095220	live
7d7b4b00-664e-4225-9236-1f2f155a6a86	6005486005_R02C02_Grn.idat	4a6a5dfee256580a5e33b27e10428841	8091485	live
7d1946fc-8d18-44c7-9bfd-f29128ad8cad	7786923105_R03C02_Red.idat	813d8fdeb9957c23f3167472bfd39a35	8095235	live
d0071cc2-9bde-41fc-a56d-1ad0cbbdaf52	6057833155_R03C01_Red.idat	880fa4fe05abeb147ee6eb8b46f8e0fa	8095228	live
b8820f30-0775-4d8f-997d-ff53917b322b	6004791006_R04C02_Grn.idat	e8edbca60e08c52bb70be483792b3379	8091485	live
5d0071ee-9021-4cbe-9f49-dfa33a721112	6005486019_R03C02_Grn.idat	472ddc1b611c9d11fa08f115eeb4fb49	8091485	live
ea64e359-4159-44a9-9bc1-e68767cb13e0	6057833057_R01C01_Grn.idat	14f49f57d310befe960b748af490050e	8095252	live
b56730ce-e5ee-4cdb-bce6-32bfd2f24169	6026818055_R06C02_Grn.idat	ab27ccda28aaae1b64688d70ce159717	8091452	live
68f127d5-3e19-481e-b870-3a7ea5104d38	6929718043_R01C01_Grn.idat	54b37f845666a13666efcdc53f90a313	8095265	live
3bd08bcc-17ce-4213-8284-0b50081ef99c	6042324006_R01C02_Red.idat	687bded52beb68c6e60908d4fc8e99e7	8095231	live
95469d41-1249-4374-926d-5606c770ee64	6042316141_R06C02_Grn.idat	659ad1271c7db022fd00910fb79763f1	8091452	live
64138629-d795-4e02-9be2-95fa3239dc27	6005486029_R05C02_Red.idat	be95eb9c0da43dd5ed0c77c49b7108b2	8091485	live
343d65ed-0bd6-4702-9360-f64426da125f	6042324030_R01C02_Red.idat	a749f03d488b51e043c6be724d75115b	8095317	live
aeb3cc91-4155-4da5-8039-d1518aa3daf2	6005486029_R03C01_Grn.idat	78946901d71f5440c885c801bedaa272	8091485	live
97149616-6858-464d-a1a1-2ccccb47647c	9298768134_R03C02_Red.idat	11d461a1400419ce160b8a808b0f5461	8095296	live
be547b55-bd95-485f-b2ee-f4c575a0aac4	6005486019_R05C02_Red.idat	84904c1b96ba73575f2dfcac2a55abc3	8091485	live
6e034c69-a1c5-4bee-a1f4-49350de53ac0	6057833159_R06C02_Grn.idat	311144a5b48e7ae873384902909ba04d	8095249	live
d14f028e-dd1c-4316-91c3-91316893bfe9	6026818111_R01C02_Grn.idat	5717fa0f56a6fc5716950996812cc8b3	8095231	live
6e0a0a1a-19f6-405d-9c6d-86bf7ae2f89a	6285633051_R06C01_Red.idat	163672461aa458caf26db6a22265d677	8095212	live
63124285-bd1e-4460-8949-4cad1346be64	6005486014_R02C01_Grn.idat	8a42fb24c19f6772b4e760f72dad73a4	8091485	live
f6922dd7-22e6-4b1b-b1de-7d12f2965073	9283265014_R06C02_Grn.idat	ca0e9d0763fc9a20d5ccb8a99253ebb6	8095272	live
42da0d98-2767-4b00-9197-8086171f84f1	8784241071_R02C02_Grn.idat	e29c298c58b078089186a10a993f0641	8095288	live
63ecff8e-3407-45a1-b7a5-2f99bcd7ce92	6005486029_R06C02_Red.idat	02b4eab7c1feabdd65bd66976c9ca027	8091485	live
bbaad884-69fb-4ae1-ab32-f7d56efe3785	9993943013_R02C02_Grn.idat	bc75cb50a4b10e472b4b26dce2e96a93	8095267	live
8c70ddcc-6515-420a-8aef-7f5027b9c3d7	6005486019_R01C02_Grn.idat	c088c6ca67159c69d85c00294b6a3758	8091485	live
d0118b9f-eecf-41d1-9d52-a5b2f340b790	6005486013_R02C02_Grn.idat	8898236b2ad2188abbf405d801c514ee	8091485	live
85321fca-4d52-483b-b25f-a9092799cd4d	7796806088_R06C01_Grn.idat	151a5ad9ab12eaeb1094b3bcf7ea9efc	8095312	live
4002e913-0d0e-40a5-86cd-26d65f02d2fc	7796806103_R06C01_Red.idat	3f4ecea8024c84f633f6ac0b51fcdaf3	8095247	live
a1e710d7-6ec1-430d-9a29-de8fdae0be82	9993943017_R06C01_Grn.idat	53d4da7eba83b827f7be50c97c6aeaee	8095296	live
bff10f24-ec60-425f-ad14-57c796bdbbc9	6004791004_R04C02_Red.idat	abe8fb4f2ab9a1825a8afde16f1a4f88	8091485	live
d32877f4-f354-4f9d-a11d-f6ba3af6ab47	6042316072_R05C01_Grn.idat	750282da73488a76880eaacf76bc8a4b	8091452	live
272d3646-f8e3-423c-9fa4-291dcf20507c	6005486014_R01C02_Grn.idat	3b41c4951d0c7f68b60a4ea79a718c7b	8091485	live
17a1f088-bb81-4049-845f-79783d1c9953	6229009059_R01C02_Red.idat	e1de64be6f48274dd2d1b4d85cc1e216	8095257	live
7cc0b145-4f4b-48dd-8662-8864f5945a2e	6004791006_R02C02_Grn.idat	c76985a90724a806d48bd4a5b707d9e0	8091485	live
d0e68f7f-25b8-4ebd-88fb-ae8b7923135b	6042324072_R04C01_Red.idat	9a4b72599851e7994c2b5fdfae7ae60d	8095281	live
a6c6f100-f6cd-46ff-aaa1-b7bd24e7b79e	6042324072_R04C01_Grn.idat	dabb8cb8205aace7d9ad54d321c2a63d	8095281	live
bdc62215-f74a-4dfd-b6f2-c6d547b7b633	9422492089_R06C02_Grn.idat	3add67483d4ed0d00b134954ddaaaf5c	8095338	live
95878ba2-1eb3-4ec9-b350-4c9b1bf3c98e	6057833141_R02C01_Red.idat	7aa856c04f31e6f8ae04b3a15e0f590f	8095226	live
2353f1a5-1db0-4dcf-81b2-2bbbef012e18	6026818139_R05C02_Red.idat	8536526c6d94f92fd3ebd54dc80504cb	8095231	live
d495a263-f80a-44b0-821c-8c5e5d9975fa	6042324005_R06C01_Grn.idat	a5b887d03f58f3e5547be5b2063e08d0	8095204	live
2df59ad1-cd4f-4a56-a5ad-7c841e762ed9	6929718014_R05C02_Grn.idat	6a54ae94e39d56c9c352a41447a5ab8a	8095260	live
599227f9-fe0b-4637-8db0-c1babea4096a	6005486011_R02C01_Grn.idat	9612bc13322f914465ecc7f528ee4697	8091485	live
b44f9834-14ee-4f0a-997a-c95032349fd7	6285633051_R02C01_Red.idat	b6d31b112c0439d559d37acb22200e88	8095212	live
262e0d32-7a29-4916-a4ba-048857e0f0ae	6005486021_R05C01_Grn.idat	555f6fd542d9d118169400facfcb583a	8091485	live
ab52084f-bbc8-46fc-a5b2-8e412d82d4aa	6004791010_R04C02_Grn.idat	edd881ff41347375f7a0b2e1bc63b255	8091485	live
1ebf5098-ad7e-4fcf-b01c-2f9854743f36	7796806088_R01C02_Grn.idat	32b01d3e5323c5f0f4a9f3e31a432f19	8095312	live
9597485a-a327-4d0a-9eed-4c319b6bcdf8	6005486019_R06C01_Red.idat	163fedf1fdef8c13a853e765603089e2	8091485	live
cb90a75c-d164-4628-8393-4b28397da71e	6026818122_R02C02_Grn.idat	c4629aa925ad80232b28cd42798f21a0	8095260	live
16f81d1e-20a0-4172-be7e-ac41f2e7b6b0	9305216146_R06C01_Grn.idat	8736c23c865a367dfd87a5d357a4441f	8095254	live
c0f2607a-7def-4fa8-9b1e-6abe5d630585	6026818129_R02C02_Red.idat	ea685f9c3ce5790407103f2d565dd500	8095236	live
b195e9b0-72d4-49bf-ac34-00d3f18548eb	6229009066_R02C01_Red.idat	1f8e41c01fb1e7e9d43bcba390212c9f	8095224	live
8ecdb10e-1e51-4782-b946-41ef2793b17c	6057833101_R03C02_Red.idat	33686d96b2854d587c558079d2cef7d5	8095236	live
a47bf049-734e-4098-8edf-17b236e87eb0	9993943017_R01C02_Red.idat	576d2edd239a88f2f0caf283381078a2	8095298	live
8839490d-0cb3-4ff6-b3b4-b1f640d6c149	9283265077_R05C01_Grn.idat	bae68733b68ddb82d363295fd0fd8d6f	8095248	live
0fc6d2b2-96bc-44fc-a340-a0dc4a3c3300	7786923105_R02C01_Red.idat	6d16bc09a3bbd4252902a7de7fb773b1	8095244	live
abca4d34-0884-4a8d-ab6b-71be4aa73c7e	9283265077_R04C02_Grn.idat	c55a8ed0b0ac2c6d017965224cde5b94	8095248	live
c22d6c28-3e25-404a-9137-37611e310bde	7796806125_R05C01_Red.idat	1f34ff7f402caf65fb740c3b67e4aa3e	8095232	live
660fa8a8-af14-47ba-b200-383f58fa3130	6026818108_R06C01_Grn.idat	0cd9706104b9b8a850a30c4455f6e642	8095260	live
718d2dc7-82fe-449a-80ad-aabf88bf785b	3999997079_R02C01_Red.idat	d542bf6c0af94d6035a8310ada196d04	8095282	live
1513501f-6380-42fc-9a85-0a68b48fc38d	6057833101_R04C01_Grn.idat	87594382f4e78b53bbe2e7ced2922313	8095248	live
07d39abc-69d1-49b0-975e-6019b0eb59d2	6026818145_R03C01_Red.idat	23c0383f36774884a336a91ce9c43e64	8095236	live
b201aff9-5f0c-414e-9ab5-74de1d0098a6	6042324030_R03C02_Red.idat	848880710f3926a1cd845050268ac138	8095313	live
10154c2d-2cd5-43de-b775-5f8138203b98	7786923102_R06C02_Grn.idat	c735b1bad4b5c93d7255191e20591da8	8095240	live
41841f5a-abb2-4af2-9341-eef8583ab13d	6026818129_R03C01_Red.idat	c1c6523ac4bea9e8eb0cd037ceb6c22c	8095236	live
79379715-88d4-47a0-9189-9463dc0f0664	6004791006_R04C02_Red.idat	58978cab7a578aeaa50c4445fc433e10	8091485	live
e46f164b-774b-4b96-9968-d7f535c02399	9422492113_R04C01_Red.idat	cc62dbffe56aefcfe1d2b30de52bf99d	8095333	live
eee0cbca-7ea4-4007-9371-b19fbce15704	6004791010_R02C01_Red.idat	25abf789bfd9597cd227f08b17cc7673	8091485	live
6b7058e8-8395-47c7-9952-613a7c819f4e	6042316141_R03C02_Grn.idat	7f7b07c09c6a5618df5ba363c06cae5d	8091452	live
864858db-2562-4b55-bf51-47a2433301ec	6042324005_R01C01_Grn.idat	00bc018b166ebe1f5819317c58811c92	8095201	live
92543e0a-1cdb-428b-b461-5cfbb119e6e6	6005486029_R04C02_Grn.idat	9bf4470dbed92dbd12620d50075d6498	8091485	live
827adb4d-7ce4-4561-b7ba-f38063b42ff8	6005486013_R01C02_Grn.idat	76f2e08f99587a492c1cb928418044f6	8091485	live
155438c0-68a6-43c5-bc0d-43b9314fb3ba	9298768134_R04C02_Grn.idat	9ab959150e4a1b1929601e14a12e086a	8095296	live
76582efd-5539-47aa-b7b1-d7c78e478f52	6929718036_R06C02_Red.idat	28b8c81967be6471b5a205554569a839	8095260	live
450bad1c-de8b-4f7b-a4a5-52015dbf5bd9	3999997079_R01C01_Grn.idat	d2ef42ccf80a72efcd0c90c5e507a77c	8095291	live
8a0f3893-205c-420e-99f1-3010ea6e3da8	6004791020_R04C02_Grn.idat	468519e8c7a2937512fe7670c84bd5d0	8091485	live
246465af-6b49-4c7a-9d44-45b2053081ba	8795194127_R04C02_Grn.idat	4c25796668aeeadce5dd0fce2d58fc97	8095307	live
800b0fc5-43c0-4dac-b234-df484b50618a	6042324048_R05C02_Red.idat	0917968cd2bc5f864ade6ad84fe617bb	8095290	live
e07a22e2-3660-4f8a-b06f-b7b4ec566233	6026818129_R05C02_Grn.idat	c91c005f3b1f8db9022f7cbf53cf10b2	8095235	live
e0798400-0879-4a15-937f-deed6d0011f6	6042316072_R03C01_Red.idat	3dd40b0c21ebb07d9953b0256def3562	8091452	live
5cd2eb62-2a73-4836-996d-5739959157e9	9283265077_R02C02_Red.idat	28b90f4c0a90ae6b6303995ae4fb797b	8095248	live
5c8fde82-9b89-496f-b880-e74c676a877b	6057833057_R06C02_Red.idat	4177d371a31de9ba078fc2798deb257e	8095252	live
357c250c-cdb5-48b0-a6c0-4e8e2d2291a4	6005486013_R04C01_Grn.idat	cc660ef19b9ac8238fed7481d9c97445	8091485	live
d72af785-7f74-4399-9f8c-f9305decd515	6026818132_R04C01_Grn.idat	02bcfeeccf8ddd87230a50cf5dadc327	8091452	live
9230e3f5-34df-41a4-a81b-6d76d73b4527	6042316130_R06C02_Grn.idat	f410f92a0ef103fcb921958067d67842	8091452	live
668b322f-6a01-4d77-82e2-39e27338b0ed	6005486017_R01C02_Red.idat	ebacb440defd2077f4ad4e6ec8b76839	8091485	live
80741d3b-2ee0-44eb-a92f-4f83c87788fd	7796806088_R06C02_Grn.idat	1d69be73657493cb741ac63112fe30fb	8095312	live
f9e4ba80-c9d0-4296-9965-95e7fae79c30	6042324071_R04C01_Grn.idat	aad394d906699ca92124fa0c14103bbc	8095280	live
55e240f7-d9e9-432b-ad6d-5b96487f9f1f	6042324035_R02C01_Grn.idat	991b524712d888c9146663bebf8788c3	8095317	live
1720106b-4e73-4a7b-95ee-7af766c592d2	6042316157_R01C02_Red.idat	d2b64c486ec75abd18e9adef0ad55856	8095212	live
30add765-0ed9-4292-abd8-944e956cfb31	9305216132_R02C02_Red.idat	90b8cd4ffa126c2fe41e70d49f1fc6d2	8095273	live
1ec8a160-010a-4331-8d16-209e21ef8442	6042324005_R04C01_Red.idat	070898708f6e12adcdca3b23114d5bfd	8095196	live
d34e0219-14d2-4a59-91e6-72b5d25f0cbe	6042324035_R05C02_Grn.idat	5d5e83b555e2083088dd38d152dec15d	8095317	live
291d158d-d297-4793-9cb7-7507df80d715	6042324030_R03C01_Red.idat	b11208c689f08aa3e8df816dc7ad0a6f	8095317	live
40518ec2-8ec0-4aa5-b188-bbc1ce910a08	9298768134_R01C02_Red.idat	c212e6a49667f4af2fd9c7ec42b21c23	8095296	live
aebd9499-7f74-4565-8b7f-ec9d5001c420	3999997079_R01C02_Grn.idat	990518a1d9645a4de4e5653d48b8406e	8095292	live
7313cd6f-a724-4290-99d7-bce2b87aee2d	6042316130_R04C01_Red.idat	6bb05c0501f338720e55fe91da1cae23	8091452	live
c1b2369a-a413-4579-af4e-b1432a63f109	6005486023_R02C02_Grn.idat	3112f16a9595a8121d9b50ff5726fccf	8091485	live
5f1d3155-362a-471a-8bac-19d20bf65561	9298768172_R01C01_Grn.idat	3cdacb22f09e10bdcf0c113ee521a44e	8095303	live
ee86816a-adbf-4c7a-a99f-1067b58efc81	7796806109_R02C01_Grn.idat	b7910afaa3dab2f4bfcace0b52c5c63c	8095246	live
b91b692c-7351-4b12-9c74-c8e7450d0bfe	6026818129_R01C01_Red.idat	028f053849408c1735cb59feb7b0f91e	8095236	live
6d3e7ac0-4589-4ae0-88e5-62d5badef573	6005486029_R03C02_Grn.idat	8b38944619c6016aadf3e9bad031c6c4	8091485	live
d470c45c-048a-4315-a7aa-6274cdff7df0	6005486023_R04C02_Red.idat	b8307cd9d108aac7abe8d5ff96be072c	8091485	live
3ca6b4b5-ca03-4a98-8ef3-17fc49d1c169	6005486021_R04C02_Red.idat	8714fc555a9b53f9b4469031eddaf369	8091485	live
3a57e903-6698-46be-bc46-3568907abdc7	6229009059_R06C01_Red.idat	8308e35b339997a186ad1c2c396347f4	8095236	live
de9739a8-8f95-4148-a130-23aeaea5b374	6042324037_R06C01_Grn.idat	400476bac6ec84ded4546d91459384b1	8095317	live
aa69cbf3-3ad8-4c03-aa00-dd16e8955417	6042316130_R04C02_Grn.idat	e9471f4106b0e08ae0ac83601dffab4f	8091452	live
456743b9-d00c-40f1-879f-556015298e68	6026818111_R02C01_Red.idat	a7cf832ffe19b9764da993801675005e	8095229	live
fba6b47e-40e7-49cc-bdaa-9c6e364fee9d	6042316157_R04C01_Grn.idat	a1a9382c145c63293558c62042becfa1	8095211	live
b90453c7-c396-4cb8-9e1f-385df54fe020	6005486029_R02C01_Red.idat	47627e65b0eb9f12e4331440d2f6ded6	8091485	live
bee9f5ef-f511-4e27-aa4a-2f8d6cdd8377	7796806109_R02C01_Red.idat	1d3f85b8c6a53db318fb99d35947c9ea	8095246	live
344f2077-628b-4e21-87fb-558cd88ee599	6929718043_R03C02_Red.idat	46df780dc91482742f1587a0ef916171	8095260	live
2c5fccbf-989a-4bda-94fe-9e15ed00ed3c	6042324005_R02C01_Grn.idat	53e4f7f9a945950f4e13e58eacdff933	8095198	live
0fb55cd8-4e7f-4aec-81b9-7c3b47a0af3b	6026818128_R06C01_Red.idat	18b79fbfb48a3fe9574f5e8173b540da	8095260	live
2ccb2e97-303f-426b-8820-8281ed2b3436	6004791006_R06C01_Grn.idat	96fca83a340f0feb15b4b335b69715cf	8091485	live
7466bc47-405a-4ab5-9873-bcbe6a66d951	6005486012_R04C02_Red.idat	8945d76944f2d28cbd04e293f2e6caba	8091485	live
eccfabc4-5869-43b3-b948-15dc1dd06678	6026818128_R04C02_Grn.idat	1a53a925d2e9c7a7822790c30bf7fa89	8095258	live
946997a3-a984-4441-a116-b45213461f50	6929718036_R05C02_Grn.idat	9d1f37493d7f0ebf884ec606b1e52525	8095260	live
5da5e709-2e8c-4b28-ae3c-075546b8eec1	6005486025_R04C01_Red.idat	071ae16a741941a7322b25160da699d5	8091485	live
16731c2b-cd05-4f13-bbf9-cf13ac69b6e2	9305216146_R05C02_Grn.idat	1367a670267d04304ca9c8b99b47d450	8095251	live
98d3dd0d-99b2-4f4c-be95-ccdfab4c0333	6005486013_R02C02_Red.idat	7ff913673cd813a8b74e121f1e98d263	8091485	live
3ae8a3cc-ad76-4ebd-942e-67b48a59410f	7796806055_R02C01_Grn.idat	741da50a2f461c0a6fec990ee25fcccc	8095276	live
4aaaae2a-3f74-4a6c-9259-4ef3d55bc622	8784241059_R06C02_Grn.idat	56334eae444d328e3ec1cf2854a36e60	8095295	live
399cc113-cce8-472b-964f-9aa0cfb724f3	6026818102_R03C02_Red.idat	226a65972fa1aa229a2f066e9864c879	8095236	live
a800ca94-5b20-415f-b564-dc9a9196acb2	9630789227_R05C02_Grn.idat	57d3533f29c66f93a336e9e8db8aa77a	8095311	live
422f65f8-7023-40ff-9c29-84de51a3f067	9993943005_R01C01_Grn.idat	efaf3ea68513101bc21eb07726edcdaf	8095258	live
905f7c0f-61fc-40db-9427-bfb3ab61d186	6042324005_R02C01_Red.idat	b004f17a5779661f403ac87411d1694d	8095198	live
1a7bd7fd-f8a1-4e18-a088-460335c152dc	6005486011_R02C02_Grn.idat	cbdebc26cebf5ce14fd93cf7d7e894f0	8091485	live
95ddf547-4c3e-4ddb-8671-348ab7d950b8	6026818139_R06C02_Red.idat	757b7134c7208183226af34e3e15bc22	8095234	live
cba4b0c5-4d0b-4a01-937e-12798b38a307	9426020160_R05C01_Grn.idat	dcd6adbb5816f2d283c782614fd902ec	8095295	live
130d9828-b5fa-45aa-81fc-90eda9bde1fb	9283265014_R06C02_Red.idat	9840404cac523378288bfe92c39caeec	8095272	live
9661885e-f167-4303-9db0-80cf0dae1004	9305216146_R03C02_Red.idat	be38d6e3128c3a6fee7aa5a9dfbe3a73	8095249	live
4cdb876a-0f7c-4901-98ab-9909358a0b10	6026818108_R06C02_Red.idat	3bbadb4ca4e8945c1b6f7a8a532e21f0	8095253	live
2121d86a-c6bf-4156-a062-1cbfc3e8a420	6005486025_R04C01_Grn.idat	b63eafc1ea2f60b07566e3c099c1ba93	8091485	live
12b3b3c5-8b58-404d-817f-abfebab901d7	6929718036_R01C02_Red.idat	6e42084f288ceaf0b67c6845fb5e8ec0	8095266	live
9638a0bd-dcde-488f-987d-1a54bfd4a163	6005486013_R04C02_Red.idat	40967e5f7d4f64e877e1cd0afcfd0846	8091485	live
10573b89-3c0c-4cee-b03d-aca788891762	9283265014_R06C01_Red.idat	6c5cd0836f2c4db80ac675de18169109	8095272	live
